ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Approval_Status,Age,Is_Retired,Years_Employed,Income_Per_Member
5642738,F,N,N,0,231000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Accountants,2,1,49.582477754962355,0,30.976043805612594,115500.0
5877655,F,Y,Y,0,67000.0,Working,Higher education,Civil marriage,House / apartment,0,1,1,Laborers,2,1,58.84462696783025,0,33.00479123887748,33500.0
5411819,F,N,N,0,312500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Sales staff,2,1,43.38672142368241,0,19.49349760438056,156250.0
5295820,F,Y,Y,0,150500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,2,1,26.086242299794662,0,1.702943189596167,75250.0
5874956,F,Y,Y,0,131000.0,Working,Secondary / secondary special,Single / not married,Office apartment,0,0,0,Unknown,1,0,40.81587953456537,0,17.880903490759753,131000.0
5974902,F,N,Y,0,120000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,1,33.541409993155376,0,9.831622176591376,60000.0
5547864,F,Y,Y,0,233500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2,1,33.1854893908282,0,13.908281998631075,116750.0
5150849,M,N,Y,0,191000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,1,50.63107460643395,1,0.0,95500.0
5423048,M,N,Y,0,94500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,66.98151950718686,0,37.93292265571527,47250.0
5085075,M,Y,N,0,290000.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,1,0,0,Laborers,1,0,25.557837097878167,0,3.67419575633128,290000.0
5055608,F,N,Y,0,180500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,1,59.13757700205339,0,13.494866529774127,90250.0
5961951,F,Y,N,1,85000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Private service staff,3,1,32.49555099247091,0,12.41889117043121,28333.333333333332
5287545,F,Y,Y,0,189500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,1,66.03148528405202,1,0.0,189500.0
5260723,F,N,N,0,299500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,61.347022587268995,1,0.0,149750.0
5560029,M,N,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,45.21286789869952,0,16.90075290896646,92250.0
5773491,M,N,Y,1,140500.0,Working,Higher education,Married,House / apartment,0,1,1,Sales staff,3,1,57.46201232032854,0,19.581108829568787,46833.333333333336
5203165,F,Y,Y,0,127000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,0,39.08555783709788,1,0.0,63500.0
5143512,F,N,N,1,175500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Laborers,2,0,24.424366872005475,0,4.347707049965777,87750.0
5518251,M,N,Y,0,381500.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,2,1,38.5160848733744,0,14.03148528405202,190750.0
5575318,M,N,Y,1,259000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,1,25.97946611909651,0,1.4510609171800137,86333.33333333333
5062054,F,N,N,1,284000.0,Pensioner,Secondary / secondary special,Married,With parents,0,1,0,Unknown,3,1,40.19164955509925,1,0.0,94666.66666666667
5575274,F,N,Y,0,169500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Unknown,2,0,61.95756331279945,0,0.243668720054757,84750.0
5095022,F,Y,Y,2,86000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,1,Unknown,4,0,34.23682409308692,1,0.0,21500.0
5831125,F,Y,N,0,175500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,0,27.307323750855577,0,1.103353867214237,87750.0
5476863,F,N,Y,0,258500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2,1,65.28678986995209,0,20.361396303901437,129250.0
5774023,M,Y,N,0,116500.0,Working,Higher education,Married,House / apartment,0,1,0,Drivers,2,1,53.097878165639976,0,14.956878850102669,58250.0
5286363,M,N,Y,1,208500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,3,1,62.417522245037645,0,39.80561259411362,69500.0
5740114,F,N,Y,0,110000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Unknown,2,1,51.761806981519506,0,10.499657768651609,55000.0
5248448,M,N,Y,0,98500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,0,33.059548254620125,1,0.0,49250.0
5749068,M,N,Y,0,175000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,High skill tech staff,1,1,44.92265571526352,0,9.626283367556468,175000.0
5084173,M,N,Y,1,100000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3,1,54.496919917864474,0,1.538672142368241,33333.333333333336
5443467,M,Y,Y,0,254500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,Core staff,1,1,51.69883641341547,0,7.526351813826146,254500.0
5116098,M,Y,Y,0,82500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Unknown,2,0,29.61259411362081,1,0.0,41250.0
5645960,F,Y,Y,0,334000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,Unknown,1,1,55.219712525667354,0,16.577686516084874,334000.0
5741687,F,N,Y,0,198000.0,Pensioner,Secondary / secondary special,Civil marriage,Rented apartment,0,0,1,Unknown,2,0,55.78370978781656,1,0.0,99000.0
5877037,M,Y,N,0,414000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,1,35.23066392881588,0,10.562628336755647,207000.0
5613139,F,N,Y,0,347500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,1,1,63.00889801505818,0,14.35728952772074,347500.0
5031718,M,Y,Y,0,77500.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2,1,26.21492128678987,0,1.3853524982888432,38750.0
5347857,M,N,N,0,434500.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2,1,54.23956194387406,1,0.0,217250.0
5634832,F,Y,N,0,152500.0,Working,Incomplete higher,Married,House / apartment,0,1,0,High skill tech staff,2,1,52.20260095824778,0,0.5448323066392882,76250.0
5068074,M,Y,Y,0,259500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2,1,44.31485284052019,0,22.015058179329227,129750.0
5694628,F,Y,N,0,178500.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,1,27.63586584531143,0,6.015058179329227,89250.0
5669911,F,Y,Y,0,155500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,2,0,58.13552361396304,0,32.38603696098563,77750.0
5484361,M,N,Y,2,188000.0,State servant,Higher education,Married,House / apartment,1,0,0,Laborers,4,1,54.63655030800821,0,28.878850102669404,47000.0
5097681,F,Y,Y,0,181000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,46.04791238877481,0,6.354551676933607,90500.0
5586844,F,N,N,4,209000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,6,1,55.931553730321696,0,27.159479808350444,34833.333333333336
5642934,M,N,Y,0,162500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,2,0,37.84531143052703,1,0.0,81250.0
5001687,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4,0,40.84873374401095,0,12.848733744010952,42750.0
5316178,F,N,Y,0,267500.0,Working,Secondary / secondary special,Married,With parents,0,0,1,Laborers,2,1,31.87953456536619,0,6.403832991101985,133750.0
5529971,M,Y,Y,0,187500.0,Working,Incomplete higher,Married,House / apartment,0,0,0,Core staff,2,1,25.95482546201232,0,3.9397672826830936,93750.0
5580427,F,N,N,0,288000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,0,64.60232717316906,0,34.403832991101986,144000.0
5760823,F,N,Y,2,158500.0,Working,Higher education,Single / not married,House / apartment,0,0,1,Core staff,3,1,47.80835044490075,0,18.628336755646817,52833.333333333336
5749365,F,N,N,0,110500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2,1,33.65092402464066,0,11.603011635865846,55250.0
5565742,F,N,Y,0,173500.0,Commercial associate,Higher education,Married,With parents,1,1,0,Laborers,2,0,27.81656399726215,0,1.0266940451745379,86750.0
5986563,M,N,Y,0,214500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,1,1,0,Core staff,2,0,33.16084873374401,0,14.625598904859686,107250.0
5172534,M,N,Y,1,197500.0,Working,Higher education,Married,House / apartment,1,0,0,Core staff,3,1,66.09445585215606,0,38.4476386036961,65833.33333333333
5730590,M,N,N,2,95500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Private service staff,3,1,58.38740588637919,0,12.720054757015742,31833.333333333332
5581838,M,N,N,1,134500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,2,1,40.511978097193705,0,13.27583846680356,67250.0
5283940,F,N,Y,0,113500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,1,54.9678302532512,0,12.728268309377139,56750.0
5817739,M,N,Y,0,210000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,1,0,Laborers,2,1,59.89048596851472,0,41.1170431211499,105000.0
5255322,M,N,N,3,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,5,1,33.204654346338124,1,0.0,13500.0
5642900,M,N,Y,0,104500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Core staff,2,1,54.83915126625599,0,1.4565366187542779,52250.0
5558498,F,N,Y,0,159000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,1,44.380561259411365,0,5.204654346338125,79500.0
5341416,F,N,Y,1,136000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Laborers,2,1,40.903490759753595,0,11.2580424366872,68000.0
5679897,M,N,Y,0,114000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,0,48.8870636550308,0,15.794661190965092,57000.0
5855549,F,N,N,0,246000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1,1,22.469541409993155,0,3.887748117727584,246000.0
5312742,F,N,Y,1,460000.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,3,1,35.07186858316222,0,1.6180698151950719,153333.33333333334
5640063,M,Y,Y,0,146000.0,State servant,Secondary / secondary special,Married,Rented apartment,1,0,0,Managers,2,1,35.15674195756331,0,5.61533196440794,73000.0
5354713,F,Y,Y,2,97500.0,Pensioner,Incomplete higher,Married,House / apartment,0,0,0,Unknown,4,0,24.079397672826833,1,0.0,24375.0
5878007,M,N,Y,0,345000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,1,35.912388774811774,1,0.0,172500.0
5859842,F,N,N,0,170500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,0,25.973990417522245,0,3.1019849418206706,85250.0
5560820,M,Y,Y,0,169500.0,Pensioner,Higher education,Separated,House / apartment,0,0,0,Unknown,1,1,64.73100616016427,1,0.0,169500.0
5945187,M,Y,N,2,176000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,4,0,61.33607118412046,0,16.470910335386723,44000.0
5338211,M,N,N,1,103500.0,State servant,Higher education,Married,House / apartment,0,0,0,Unknown,3,1,66.41752224503765,0,9.869952087611225,34500.0
5161165,F,Y,Y,0,303500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1,1,46.88569472963724,1,0.0,303500.0
5914287,F,N,N,2,124500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,4,1,22.17932922655715,0,1.9876796714579055,31125.0
5745046,F,N,N,0,200500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,33.50581793292265,1,0.0,100250.0
5772926,M,Y,Y,0,208500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Unknown,2,1,35.55099247091034,0,11.58110882956879,104250.0
5344966,M,Y,Y,0,171000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,1,Unknown,1,1,49.74401095140315,0,16.908966461327857,171000.0
5681564,F,N,Y,0,183500.0,Working,Higher education,Married,House / apartment,1,1,0,Unknown,2,0,24.249144421629023,0,1.7713894592744694,91750.0
5028482,F,N,Y,2,81500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Waiters/barmen staff,4,0,36.78850102669404,0,17.503080082135522,20375.0
5546717,M,N,Y,0,306000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,47.17864476386037,1,0.0,153000.0
5218060,M,N,Y,0,58500.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,Drivers,1,1,63.28268309377139,0,6.715947980835044,58500.0
5292604,M,N,N,0,253500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,2,1,58.53798767967146,0,3.1457905544147846,126750.0
5177048,F,N,N,0,131500.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,1,1,62.47775496235455,0,4.717316906228611,131500.0
5210983,F,N,Y,0,133000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,0,26.403832991101986,0,5.563312799452429,66500.0
5652480,M,Y,N,3,282000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Managers,5,1,37.83709787816564,0,6.672142368240931,56400.0
5295400,F,N,Y,1,114500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Medicine staff,3,1,49.034907597535934,0,10.521560574948666,38166.666666666664
5782532,F,N,Y,0,145500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,0,36.435318275154,0,0.5968514715947981,72750.0
5819783,F,Y,N,0,328000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,1,53.63997262149213,0,13.182751540041068,164000.0
5065189,M,N,N,0,211000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,1,63.60027378507871,0,39.56741957563313,105500.0
5835054,M,N,Y,0,228000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,1,Laborers,2,1,49.190965092402465,0,25.672826830937716,114000.0
5206643,F,N,Y,0,253500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,29.338809034907598,0,9.99315537303217,126750.0
5530465,F,N,N,0,100000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Managers,1,0,57.42094455852156,0,36.591375770020534,100000.0
5518553,F,Y,Y,0,392500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2,1,26.48596851471595,0,0.2272416153319644,196250.0
5548207,F,N,Y,0,466000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Cleaning staff,2,1,66.96509240246407,0,22.584531143052704,233000.0
5713359,F,N,Y,1,141000.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,3,1,56.8952772073922,0,35.696098562628336,47000.0
5341087,F,Y,N,1,92500.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3,1,63.81656399726215,0,17.61533196440794,30833.333333333332
5467418,M,N,Y,0,198000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,50.20396988364134,1,0.0,99000.0
5983162,M,N,Y,0,289500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Unknown,2,0,32.46269678302532,0,11.134839151266256,144750.0
5596242,F,N,Y,0,154500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,0,43.68788501026694,0,3.917864476386037,154500.0
5088292,M,N,Y,0,134000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,29.56605065023956,0,2.6967830253251197,67000.0
5273846,F,Y,Y,0,122000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Sales staff,2,0,24.295687885010267,0,1.83709787816564,61000.0
5021619,F,N,N,0,190500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2,1,63.73169062286105,0,45.530458590006845,95250.0
5066118,M,N,Y,2,78000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,4,0,50.89664613278576,0,29.15811088295688,19500.0
5827997,M,N,Y,0,241500.0,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,1,Unknown,2,1,52.629705681040384,1,0.0,120750.0
5849466,F,Y,Y,0,111000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,1,38.42847364818618,0,12.19438740588638,55500.0
5066971,M,N,N,3,136500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,5,0,47.969883641341546,1,0.0,27300.0
5667014,F,N,Y,0,60500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Laborers,2,0,27.865845311430526,0,4.758384668035592,30250.0
5379236,F,N,N,0,259000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,56.82135523613963,0,0.7665982203969883,129500.0
5435306,F,N,Y,0,140000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,0,45.88637919233402,0,1.0321697467488022,70000.0
5570730,F,Y,Y,0,333500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,35.82477754962355,0,13.711156741957563,166750.0
5472867,M,Y,N,3,219000.0,Working,Higher education,Married,House / apartment,0,1,0,Core staff,5,1,58.620123203285424,0,11.734428473648187,43800.0
5874941,M,N,Y,2,95500.0,Working,Higher education,Married,With parents,1,0,0,Core staff,4,0,60.780287474332646,0,17.95482546201232,23875.0
5698575,M,N,Y,1,78000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,0,47.89048596851472,0,17.333333333333332,26000.0
5569589,F,N,Y,0,251000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,1,40.884325804243666,1,0.0,125500.0
5174578,F,N,N,0,86000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Unknown,2,1,57.190965092402465,0,10.121834360027378,43000.0
5821793,M,N,Y,1,181000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,0,47.28268309377139,1,0.0,60333.333333333336
5142575,F,N,Y,0,155500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,1,58.091718001368925,0,35.175906913073234,77750.0
5802582,F,Y,Y,0,203000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2,1,64.9883641341547,0,36.506502395619435,101500.0
5028189,F,N,Y,0,279000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,1,53.426420260095824,0,27.293634496919918,279000.0
5473587,F,Y,Y,1,89500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,2,1,58.91854893908282,0,14.573579739904176,44750.0
5920348,F,N,Y,0,168500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,0,54.93223819301848,0,23.55373032169747,84250.0
5499798,F,N,Y,0,373500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,0,41.49486652977413,0,9.453798767967145,373500.0
5798653,F,Y,N,0,294000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,1,54.26694045174538,0,7.408624229979466,147000.0
5265979,F,Y,Y,1,82000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,0,38.71594798083505,1,0.0,27333.333333333332
5853587,F,N,Y,1,105000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,3,0,61.56331279945243,0,7.107460643394935,35000.0
5394285,F,N,N,2,210000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,4,1,28.722792607802873,0,4.59958932238193,52500.0
5986729,F,Y,Y,1,399000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,3,1,54.332648870636554,0,14.316221765913758,133000.0
5751224,M,N,Y,1,255000.0,Working,Secondary / secondary special,Separated,House / apartment,0,1,1,Laborers,2,1,21.66461327857632,0,0.36413415468856947,127500.0
5425062,M,N,N,1,159500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Unknown,2,1,32.02190280629706,0,13.971252566735114,79750.0
5525635,F,Y,Y,0,123500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,1,23.991786447638603,0,2.3819301848049284,61750.0
5248102,F,Y,N,0,173000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,1,59.1895961670089,0,2.707734428473648,86500.0
5167672,F,N,Y,0,290000.0,State servant,Incomplete higher,Married,House / apartment,0,1,0,Sales staff,2,1,54.24229979466119,0,34.29158110882957,145000.0
5025563,M,N,Y,0,254500.0,Commercial associate,Higher education,Married,Rented apartment,1,0,1,Core staff,2,1,44.0766598220397,0,6.277891854893908,127250.0
5048352,F,N,Y,0,256000.0,State servant,Secondary / secondary special,Married,Municipal apartment,0,0,0,Sales staff,2,1,61.60164271047228,0,4.85968514715948,128000.0
5006990,F,N,Y,0,280000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,0,47.89048596851472,0,29.180013689253936,140000.0
5310492,F,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,1,40.563997262149215,0,0.7392197125256673,54000.0
5618427,F,Y,Y,0,292000.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2,1,29.61259411362081,0,6.896646132785763,146000.0
5089710,F,Y,Y,0,83500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,0,34.22861054072553,0,11.493497604380561,41750.0
5406289,F,N,Y,1,119000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,1,38.20396988364134,0,7.403148528405202,39666.666666666664
5316190,M,N,Y,2,145500.0,Working,Higher education,Married,With parents,0,0,0,Core staff,4,1,45.47296372347707,0,2.3764544832306638,36375.0
5900013,F,N,Y,0,130000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2,0,65.00752908966462,0,16.164271047227928,65000.0
5281486,F,N,N,0,320000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Laborers,2,1,53.99315537303217,0,29.086926762491444,160000.0
5219259,F,N,Y,0,575000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Laborers,1,1,27.619438740588638,0,6.715947980835044,575000.0
5432578,F,N,N,0,138000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Core staff,2,1,66.11362080766598,0,30.94866529774127,69000.0
5003186,F,N,Y,0,186500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,29.527720739219713,0,8.788501026694044,93250.0
5936862,F,N,Y,1,111000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Sales staff,3,1,49.1170431211499,0,9.919233401779604,37000.0
5000185,F,Y,Y,2,220000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,4,0,50.666666666666664,0,4.520191649555099,55000.0
5828511,F,Y,Y,1,264500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,1,45.828884325804246,1,0.0,88166.66666666667
5987704,F,Y,Y,2,222500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4,1,39.71252566735113,0,2.5763175906913074,55625.0
5363638,M,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,1,Sales staff,1,1,67.4715947980835,0,5.650924024640657,148500.0
5857704,F,Y,Y,0,108500.0,Working,Higher education,Married,With parents,0,1,0,Medicine staff,2,1,24.687200547570157,0,1.267624914442163,54250.0
5923786,M,Y,N,2,88500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,3,0,54.13826146475017,0,15.496235455167694,29500.0
5780607,F,N,N,2,120500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,Drivers,4,1,63.671457905544145,0,26.88021902806297,30125.0
5605584,M,Y,Y,0,219500.0,Pensioner,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,1,62.52703627652293,1,0.0,109750.0
5673138,F,N,N,0,226000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2,1,66.11088295687885,0,12.594113620807667,113000.0
5768999,M,N,Y,0,265000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,1,34.23956194387406,0,1.842573579739904,132500.0
5988560,M,N,Y,0,123000.0,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,Managers,2,1,55.34839151266256,0,12.75564681724846,61500.0
5839929,M,N,N,0,232500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,0,53.14442162902122,0,11.488021902806297,116250.0
5556517,F,Y,N,0,110000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,1,46.58179329226557,0,13.30321697467488,55000.0
5879039,F,Y,Y,0,215000.0,Pensioner,Incomplete higher,Single / not married,House / apartment,0,0,1,Drivers,1,1,56.158795345653665,0,14.655715263518138,215000.0
5716324,F,Y,Y,0,243500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,1,50.47501711156742,0,15.340177960301164,121750.0
5116803,M,N,Y,0,88500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,63.26078028747433,1,0.0,44250.0
5553496,F,Y,Y,0,121000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2,1,39.98083504449008,0,15.7015742642026,60500.0
5118592,F,Y,Y,3,68500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,4,0,34.40657084188912,0,4.698151950718686,17125.0
5226600,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,1,60.55578370978782,0,37.998631074606436,63000.0
5717658,F,N,N,0,213500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,1,1,23.745379876796715,0,0.9281314168377823,213500.0
5782153,M,N,Y,0,352500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,1,30.590006844626966,0,8.175222450376454,176250.0
5544742,M,Y,Y,0,42000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,0,52.06023271731691,0,28.37782340862423,21000.0
5776976,F,N,Y,1,302000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3,1,26.365503080082135,0,4.832306639288158,100666.66666666667
5952531,F,N,Y,0,252000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,Unknown,1,1,32.43258042436687,1,0.0,252000.0
5138559,F,N,Y,0,111000.0,Pensioner,Lower secondary,Married,House / apartment,0,0,1,Unknown,2,0,35.181382614647504,1,0.0,55500.0
5942491,F,N,Y,1,95000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,0,58.677618069815196,1,0.0,31666.666666666668
