CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Age,Is_Retired,Years_Employed,Income_Per_Member
M,N,Y,0,172000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Unknown,1,31.255304585900067,0,11.02258726899384,172000.0
F,Y,Y,0,180500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,0,1,0,Core staff,2,48.90622861054072,0,19.583846680355922,90250.0
F,N,Y,0,193000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1,50.261464750171115,0,20.45722108145106,193000.0
F,Y,Y,0,207500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,63.879534565366185,1,0.0,103750.0
F,N,Y,0,73000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,47.85215605749487,0,19.978097193702943,36500.0
M,Y,Y,2,83000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4,37.4072553045859,0,17.804243668720055,20750.0
M,Y,Y,2,265000.0,State servant,Higher education,Widow,House / apartment,0,1,0,Unknown,3,24.657084188911703,0,2.1546885694729636,88333.33333333333
F,N,N,0,91000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,25.639972621492127,1,0.0,45500.0
F,N,Y,0,229000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,34.93497604380561,0,7.479808350444901,229000.0
F,Y,Y,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,60.062970568104035,0,4.646132785763176,144000.0
F,N,Y,0,211000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,60.92265571526352,0,15.775496235455167,105500.0
F,N,Y,0,208500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,2,60.290212183436005,0,18.236824093086927,104250.0
M,N,N,0,143500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,60.878850102669404,0,33.949349760438054,71750.0
M,Y,N,0,308000.0,Pensioner,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,33.516769336071185,1,0.0,154000.0
F,N,N,1,169500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,3,62.8829568788501,0,3.3867214236824092,56500.0
F,Y,Y,0,199500.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Unknown,2,58.64750171115674,0,17.286789869952088,99750.0
M,N,Y,3,216500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,5,62.95140314852841,0,5.9137577002053385,43300.0
M,N,Y,0,104000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Laborers,2,30.642026009582477,0,5.993155373032169,52000.0
M,N,N,0,118000.0,State servant,Secondary / secondary special,Separated,Office apartment,0,1,0,Cleaning staff,1,41.374401095140314,0,22.132785763175907,118000.0
F,N,Y,0,85000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,1,Unknown,1,42.48596851471595,0,22.811772758384667,85000.0
F,N,Y,0,119500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,65.11704312114989,0,25.924709103353866,59750.0
M,N,N,0,111000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,37.90554414784394,0,0.7474332648870636,55500.0
F,N,Y,2,148500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Accountants,4,30.458590006844627,0,8.917180013689254,37125.0
F,N,Y,0,146000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,65.43463381245722,0,21.582477754962355,73000.0
F,Y,Y,0,197500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Core staff,2,58.52703627652293,0,4.145106091718001,98750.0
F,N,Y,0,182000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Laborers,2,39.663244353182755,0,8.114989733059549,91000.0
F,N,N,1,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,44.75838466803559,0,16.372347707049965,84000.0
F,Y,N,2,195500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,4,60.80766598220397,0,38.672142368240934,48875.0
F,N,N,1,252500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,3,60.11772758384668,0,9.1854893908282,84166.66666666667
F,N,Y,0,361000.0,Pensioner,Higher education,Married,Municipal apartment,0,0,0,Unknown,2,41.95208761122519,1,0.0,180500.0
F,N,Y,0,80500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,Core staff,1,41.69472963723477,0,23.21697467488022,80500.0
F,Y,N,0,168000.0,Working,Higher education,Married,House / apartment,0,0,0,Private service staff,2,60.539356605065024,0,40.53114305270363,84000.0
F,N,N,0,179000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Managers,2,36.56673511293634,0,1.5249828884325805,89500.0
F,Y,Y,0,514000.0,Pensioner,Secondary / secondary special,Civil marriage,Rented apartment,0,0,0,Unknown,2,38.729637234770706,1,0.0,257000.0
F,Y,N,0,263000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2,49.48117727583847,0,18.16563997262149,131500.0
F,Y,Y,0,97000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,50.841889117043124,0,19.800136892539356,48500.0
F,N,Y,0,277000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2,21.229295003422312,0,2.4941820670773445,138500.0
F,N,N,0,171500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Unknown,2,23.15400410677618,0,3.8466803559206024,85750.0
F,Y,Y,0,213500.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,46.81177275838467,0,2.088980150581793,106750.0
F,Y,N,1,203000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,44.77754962354552,0,2.4996577686516086,67666.66666666667
F,Y,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Cooking staff,2,24.191649555099247,0,2.8774811772758384,103500.0
F,N,N,0,128000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Sales staff,2,36.016427104722794,0,2.130047912388775,64000.0
F,Y,N,0,196500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,62.338124572210816,0,19.975359342915812,98250.0
F,Y,Y,1,156000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,Core staff,3,34.53251197809719,0,15.822039698836413,52000.0
F,Y,N,1,89000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,Core staff,3,28.54757015742642,0,5.08145106091718,29666.666666666668
F,Y,Y,0,116500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2,46.63655030800821,1,0.0,58250.0
F,Y,Y,0,98000.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,2,24.18343600273785,0,2.4722792607802875,49000.0
M,N,Y,0,78500.0,State servant,Higher education,Married,House / apartment,0,1,1,Laborers,2,25.418206707734427,0,1.264887063655031,39250.0
M,N,Y,0,140000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,2,51.175906913073234,0,29.930184804928132,70000.0
F,N,Y,0,53500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Unknown,2,22.863791923340177,0,2.6557152635181382,26750.0
F,N,N,0,125000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Managers,2,24.473648186173854,0,0.8596851471594799,62500.0
M,N,Y,1,186000.0,Pensioner,Higher education,Married,Rented apartment,0,1,0,Unknown,3,35.78918548939083,1,0.0,62000.0
F,N,N,0,135500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,39.017111567419576,1,0.0,135500.0
F,N,Y,0,200000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,24.303901437371664,1,0.0,100000.0
F,Y,Y,0,106000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Laborers,1,24.643394934976044,0,1.2265571526351813,106000.0
F,Y,Y,0,358500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,35.52908966461328,0,10.028747433264886,179250.0
F,N,Y,0,193000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Unknown,2,31.312799452429843,0,12.539356605065024,96500.0
M,Y,Y,0,121000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Laborers,2,32.936344969199176,0,14.524298425735797,60500.0
F,N,Y,0,181000.0,Working,Secondary / secondary special,Separated,With parents,0,0,0,Drivers,1,53.02669404517454,0,18.10814510609172,181000.0
M,Y,N,1,308500.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,3,42.31895961670089,0,14.023271731690622,102833.33333333333
M,Y,N,0,125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,60.76386036960986,0,1.2511978097193703,62500.0
M,N,Y,0,267000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,62.573579739904176,0,21.631759069130734,133500.0
M,Y,Y,0,126500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,48.101300479123886,0,16.941820670773442,63250.0
F,N,N,0,181000.0,Working,Higher education,Married,House / apartment,1,0,0,Drivers,2,33.18822724161533,0,13.634496919917865,90500.0
F,Y,Y,0,84500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,27.696098562628336,0,3.0143737166324436,42250.0
M,N,Y,0,319000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,55.57563312799452,0,20.035592060232716,319000.0
F,N,Y,2,115000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Accountants,4,34.5160848733744,0,0.7091033538672142,28750.0
M,Y,Y,1,84000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,1,0,Unknown,3,31.863107460643395,0,2.102669404517454,28000.0
F,N,Y,0,101000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1,66.71321013004791,0,24.79397672826831,101000.0
F,N,Y,0,147500.0,Commercial associate,Secondary / secondary special,Married,With parents,0,1,0,Unknown,2,60.134154688569474,0,39.88227241615332,73750.0
F,Y,N,1,250500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,3,35.605749486652975,0,12.774811772758385,83500.0
F,N,Y,1,193000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Managers,3,37.31143052703628,0,13.36892539356605,64333.333333333336
M,N,Y,0,116000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,36.88158795345654,1,0.0,58000.0
F,N,Y,0,98500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,46.23956194387406,1,0.0,49250.0
M,N,Y,0,191000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,31.362080766598222,1,0.0,95500.0
M,Y,N,3,98000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,4,48.106776180698155,0,9.527720739219713,24500.0
M,N,N,0,176000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,1,0,Drivers,1,57.15537303216975,0,11.523613963039015,176000.0
M,N,Y,2,95000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Unknown,4,41.7056810403833,0,9.297741273100616,23750.0
F,Y,N,0,110000.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,0,1,0,Unknown,2,33.06502395619439,0,14.283367556468173,55000.0
M,Y,Y,0,253000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,32.93360711841205,0,11.509924709103354,126500.0
F,N,Y,1,289500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Unknown,2,30.455852156057496,1,0.0,144750.0
M,N,Y,0,431000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Core staff,1,60.17522245037645,0,28.347707049965777,431000.0
M,Y,N,0,264000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,32.51471594798083,0,5.4839151266255985,132000.0
M,N,Y,0,220500.0,Pensioner,Higher education,Married,House / apartment,0,1,1,Unknown,2,63.709787816563995,1,0.0,110250.0
F,N,Y,1,215000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,3,48.662559890485966,0,9.826146475017111,71666.66666666667
M,Y,Y,0,120000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,32.342231348391515,1,0.0,60000.0
F,Y,N,1,178000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,0,Unknown,2,43.611225188227245,1,0.0,89000.0
F,N,N,0,128000.0,Working,Lower secondary,Separated,House / apartment,0,0,0,Medicine staff,1,59.32922655715264,0,16.246406570841888,128000.0
F,N,Y,0,265000.0,Working,Higher education,Married,House / apartment,0,0,0,Sales staff,2,25.196440793976727,0,0.9034907597535934,132500.0
M,N,N,0,213500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,29.21286789869952,1,0.0,106750.0
F,N,N,0,163000.0,Working,Higher education,Married,Municipal apartment,0,1,0,Unknown,2,22.732375085557837,0,3.373032169746749,81500.0
F,N,Y,2,181000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Accountants,4,55.36481861738535,0,15.403148528405202,45250.0
M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Core staff,2,25.67008898015058,0,3.7180013689253935,90000.0
F,N,N,0,250500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,1,37.91101984941821,0,14.283367556468173,250500.0
M,N,Y,0,151500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1,43.1129363449692,1,0.0,151500.0
M,Y,Y,0,775000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,38.34360027378508,0,10.25325119780972,387500.0
F,Y,Y,0,125500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2,58.677618069815196,0,5.968514715947981,62750.0
M,Y,Y,0,122500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,Laborers,1,63.05544147843943,0,37.949349760438054,122500.0
F,N,Y,0,161000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2,64.52292950034223,0,14.149212867898699,80500.0
F,Y,Y,0,38000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,25.637234770704996,0,4.3641341546885695,19000.0
M,N,Y,0,110000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,29.8507871321013,0,6.2149212867898695,55000.0
F,N,Y,0,113500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2,54.9678302532512,0,12.728268309377139,56750.0
M,N,Y,0,148500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Managers,1,27.263518138261464,0,1.8617385352498288,148500.0
M,Y,N,1,378500.0,Working,Higher education,Married,Rented apartment,0,0,0,Unknown,3,66.27241615331964,0,16.520191649555098,126166.66666666667
F,Y,Y,2,97500.0,Pensioner,Secondary / secondary special,Separated,With parents,1,0,0,Unknown,3,66.31622176591375,1,0.0,32500.0
F,N,N,3,196500.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Core staff,5,42.091718001368925,0,4.785763175906913,39300.0
F,N,Y,0,290500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1,39.917864476386036,0,14.86652977412731,290500.0
M,N,Y,0,42500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Managers,2,30.412046543463383,0,7.452429842573579,21250.0
F,N,Y,0,163500.0,Working,Secondary / secondary special,Widow,House / apartment,0,1,0,Unknown,1,51.630390143737166,0,27.299110198494184,163500.0
F,N,N,0,77000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Accountants,2,44.97467488021903,0,23.534565366187543,38500.0
F,N,Y,1,350500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,Laborers,2,23.266255989048595,0,1.7905544147843941,175250.0
F,N,Y,0,130000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,32.224503764544835,0,2.6885694729637235,65000.0
M,N,N,0,207500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Managers,1,23.81656399726215,0,2.2258726899383983,207500.0
F,Y,Y,0,86000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,1,46.46406570841889,0,6.915811088295688,86000.0
F,N,Y,0,486500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,63.761806981519506,0,24.722792607802873,243250.0
F,N,Y,0,145500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,36.435318275154,0,0.5968514715947981,72750.0
M,Y,N,0,414000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,35.23066392881588,0,10.562628336755647,207000.0
F,N,Y,0,87000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Core staff,1,51.00068446269678,0,7.857631759069131,87000.0
F,Y,Y,0,178000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,39.61396303901437,0,16.654346338124572,89000.0
F,N,Y,0,279000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,53.426420260095824,0,27.293634496919918,279000.0
F,Y,Y,0,164500.0,Pensioner,Higher education,Married,House / apartment,1,0,1,Unknown,2,46.96235455167693,1,0.0,82250.0
M,Y,N,0,112000.0,Working,Higher education,Married,House / apartment,0,0,0,Security staff,2,51.67967145790554,0,9.91649555099247,56000.0
M,N,Y,1,167000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Sales staff,2,59.441478439425055,0,18.650239561943874,83500.0
M,Y,Y,0,155000.0,Working,Higher education,Married,House / apartment,0,0,1,Unknown,2,23.359342915811087,0,2.598220396988364,77500.0
F,Y,Y,0,256500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Unknown,2,45.440109514031484,0,7.468856947296373,128250.0
M,N,Y,0,69500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,61.89733059548254,0,13.848049281314168,69500.0
M,Y,Y,1,46000.0,Working,Higher education,Married,House / apartment,0,1,0,Laborers,3,66.12731006160165,0,30.29158110882957,15333.333333333334
M,N,Y,0,27000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,1,Laborers,1,36.75564681724846,0,12.449007529089664,27000.0
F,Y,Y,0,334000.0,State servant,Higher education,Single / not married,House / apartment,0,0,0,Unknown,1,55.219712525667354,0,16.577686516084874,334000.0
M,N,Y,0,137500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Medicine staff,2,63.4113620807666,0,0.4024640657084189,68750.0
F,Y,N,4,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Sales staff,6,44.21629021218344,0,20.161533196440793,17250.0
M,N,N,0,210000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,24.05201916495551,1,0.0,105000.0
M,N,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,31.969883641341546,0,9.793292265571527,101250.0
F,N,Y,1,326000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,3,39.14305270362765,0,12.971937029431896,108666.66666666667
M,N,Y,0,152000.0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,Unknown,2,44.07939767282683,0,13.71937029431896,76000.0
F,N,Y,0,70000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,26.78986995208761,0,4.75564681724846,70000.0
F,Y,N,0,179500.0,Working,Higher education,Married,House / apartment,0,1,0,Laborers,2,53.94113620807666,0,33.97672826830938,89750.0
F,N,Y,2,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4,31.887748117727583,0,13.585215605749486,46125.0
M,N,N,0,152000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2,47.134839151266256,0,22.910335386721425,76000.0
M,Y,N,2,124500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Core staff,3,64.31485284052019,0,23.419575633127995,41500.0
F,Y,Y,4,89000.0,Working,Higher education,Married,House / apartment,0,1,0,Unknown,6,59.04722792607803,0,39.063655030800824,14833.333333333334
M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,66.98973305954826,0,13.555099247091034,78750.0
M,N,Y,0,97000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Unknown,2,46.42847364818618,0,27.32375085557837,48500.0
M,N,Y,0,310500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1,39.13757700205339,0,11.485284052019164,310500.0
F,Y,Y,1,210500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,Unknown,2,26.064339493497606,0,1.6153319644079398,105250.0
M,Y,N,0,83000.0,Pensioner,Secondary / secondary special,Single / not married,With parents,0,0,0,Unknown,1,64.91991786447639,1,0.0,83000.0
F,N,Y,1,134000.0,Working,Higher education,Married,House / apartment,0,1,1,Laborers,3,66.44216290212184,0,0.9336071184120466,44666.666666666664
F,Y,Y,0,272000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,36.78850102669404,0,15.783709787816564,136000.0
M,N,Y,1,142000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,3,59.671457905544145,0,39.42778918548939,47333.333333333336
F,Y,Y,1,49000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,IT staff,3,55.20602327173169,0,8.071184120465434,16333.333333333334
F,Y,Y,0,207000.0,Working,Higher education,Married,Municipal apartment,1,0,0,Sales staff,2,44.479123887748116,0,14.480492813141684,103500.0
F,N,N,0,185500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2,24.410677618069816,0,4.82135523613963,92750.0
M,Y,N,2,102000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4,32.525667351129364,0,9.44558521560575,25500.0
F,Y,N,0,196000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,Accountants,2,53.333333333333336,0,6.784394250513347,98000.0
F,N,Y,1,97000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,42.57084188911704,0,20.0,32333.333333333332
F,N,N,0,185000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,66.19575633127995,1,0.0,92500.0
F,N,N,0,154500.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,1,0,1,Drivers,2,33.63997262149213,0,5.062286105407256,77250.0
M,N,Y,0,266000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Unknown,2,56.643394934976044,0,5.924709103353867,133000.0
F,N,N,0,280500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Managers,2,25.83983572895277,0,3.5537303216974676,140250.0
F,N,Y,1,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3,30.611909650924023,0,5.711156741957564,129000.0
M,Y,Y,0,140000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2,53.322381930184804,0,1.593429158110883,70000.0
M,N,N,0,129000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,56.0,0,35.11841204654346,64500.0
F,Y,Y,1,184000.0,Working,Higher education,Married,House / apartment,1,0,0,Unknown,3,45.497604380561256,0,19.104722792607802,61333.333333333336
F,Y,Y,0,140000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Laborers,1,66.2861054072553,0,46.79808350444901,140000.0
M,Y,Y,2,89000.0,Working,Higher education,Separated,House / apartment,0,0,0,Core staff,3,57.89733059548254,0,17.971252566735114,29666.666666666668
M,N,Y,0,179000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,63.950718685831625,1,0.0,89500.0
F,N,Y,0,155000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,43.66050650239562,1,0.0,77500.0
M,N,Y,0,186500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2,34.69404517453799,0,14.494182067077345,93250.0
M,Y,Y,0,191000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Cleaning staff,1,29.61533196440794,0,9.379876796714578,191000.0
F,N,Y,0,165500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,64.92539356605064,1,0.0,82750.0
F,N,Y,1,234500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,Laborers,3,62.41478439425051,0,1.325119780971937,78166.66666666667
F,N,N,2,141000.0,State servant,Secondary / secondary special,Married,With parents,1,0,0,Medicine staff,4,40.03832991101985,0,19.99726214921287,35250.0
F,N,Y,0,143500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,2,55.52908966461328,0,3.6112251882272415,71750.0
M,Y,N,2,209500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Laborers,3,57.215605749486656,0,7.389459274469542,69833.33333333333
F,Y,Y,0,209000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2,45.73579739904175,0,6.685831622176591,104500.0
F,N,Y,0,121000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2,47.22245037645448,0,24.175222450376456,60500.0
M,N,N,0,149000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,1,Unknown,2,37.97946611909651,0,10.061601642710473,74500.0
M,N,Y,0,373000.0,Working,Higher education,Single / not married,House / apartment,0,0,1,Managers,1,52.002737850787135,0,30.647501711156742,373000.0
F,Y,Y,3,153500.0,Pensioner,Incomplete higher,Married,House / apartment,0,0,0,Unknown,5,35.23066392881588,1,0.0,30700.0
F,N,N,0,112000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Managers,2,51.096509240246405,0,23.23340177960301,56000.0
M,N,Y,1,160500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,3,33.987679671457904,0,11.364818617385353,53500.0
M,Y,Y,0,192500.0,Pensioner,Secondary / secondary special,Single / not married,With parents,0,0,0,Unknown,1,62.9678302532512,1,0.0,192500.0
F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,With parents,0,0,0,Unknown,2,28.046543463381244,1,0.0,67500.0
M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2,48.92265571526352,0,3.909650924024641,45000.0
M,N,N,0,187000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2,49.210130047912386,0,29.897330595482547,93500.0
M,N,N,0,179500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Unknown,2,21.541409993155373,1,0.0,89750.0
M,Y,Y,0,150000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Unknown,1,42.31074606433949,1,0.0,150000.0
F,N,Y,0,74000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1,34.07529089664613,0,14.466803559206022,74000.0
