ID,MONTHS_BALANCE,STATUS
5628345,0,X
5820238,-10,0
5820238,-9,C
5820238,-8,C
5820238,-7,2
5820238,-6,X
5820238,-5,X
5820238,-4,C
5820238,-3,0
5820238,-2,C
5820238,-1,1
5820238,0,0
5247907,-6,C
5247907,-5,X
5247907,-4,C
5247907,-3,X
5247907,-2,0
5247907,-1,X
5247907,0,C
5764212,-7,0
5764212,-6,C
5764212,-5,X
5764212,-4,0
5764212,-3,2
5764212,-2,X
5764212,-1,X
5764212,0,0
5965027,-48,C
5965027,-47,C
5965027,-46,X
5965027,-45,C
5965027,-44,C
5965027,-43,X
5965027,-42,0
5965027,-41,X
5965027,-40,C
5965027,-39,X
5965027,-38,X
5965027,-37,C
5965027,-36,0
5965027,-35,C
5965027,-34,C
5965027,-33,C
5965027,-32,0
5965027,-31,C
5965027,-30,C
5965027,-29,C
5965027,-28,C
5965027,-27,C
5965027,-26,C
5965027,-25,0
5965027,-24,X
5965027,-23,X
5965027,-22,X
5965027,-21,C
5965027,-20,X
5965027,-19,C
5965027,-18,X
5965027,-17,0
5965027,-16,C
5965027,-15,C
5965027,-14,C
5965027,-13,0
5965027,-12,0
5965027,-11,C
5965027,-10,C
5965027,-9,C
5965027,-8,C
5965027,-7,C
5965027,-6,C
5965027,-5,C
5965027,-4,C
5965027,-3,C
5965027,-2,C
5965027,-1,C
5965027,0,C
5465909,-43,0
5465909,-42,C
5465909,-41,C
5465909,-40,2
5465909,-39,X
5465909,-38,3
5465909,-37,X
5465909,-36,2
5465909,-35,0
5465909,-34,2
5465909,-33,C
5465909,-32,0
5465909,-31,C
5465909,-30,1
5465909,-29,C
5465909,-28,0
5465909,-27,C
5465909,-26,X
5465909,-25,1
5465909,-24,5
5465909,-23,0
5465909,-22,0
5465909,-21,C
5465909,-20,C
5465909,-19,C
5465909,-18,2
5465909,-17,C
5465909,-16,1
5465909,-15,0
5465909,-14,0
5465909,-13,0
5465909,-12,4
5465909,-11,X
5465909,-10,C
5465909,-9,0
5465909,-8,C
5465909,-7,2
5465909,-6,0
5465909,-5,0
5465909,-4,C
5465909,-3,2
5465909,-2,0
5465909,-1,0
5465909,0,0
5771267,-24,C
5771267,-23,C
5771267,-22,C
5771267,-21,C
5771267,-20,X
5771267,-19,0
5771267,-18,C
5771267,-17,C
5771267,-16,C
5771267,-15,C
5771267,-14,C
5771267,-13,C
5771267,-12,X
5771267,-11,C
5771267,-10,C
5771267,-9,C
5771267,-8,C
5771267,-7,X
5771267,-6,C
5771267,-5,C
5771267,-4,0
5771267,-3,C
5771267,-2,0
5771267,-1,C
5771267,0,C
5668608,-29,C
5668608,-28,0
5668608,-27,0
5668608,-26,C
5668608,-25,0
5668608,-24,0
5668608,-23,X
5668608,-22,0
5668608,-21,0
5668608,-20,X
5668608,-19,0
5668608,-18,1
5668608,-17,1
5668608,-16,X
5668608,-15,4
5668608,-14,3
5668608,-13,X
5668608,-12,0
5668608,-11,3
5668608,-10,X
5668608,-9,0
5668608,-8,C
5668608,-7,C
5668608,-6,X
5668608,-5,0
5668608,-4,2
5668608,-3,0
5668608,-2,C
5668608,-1,C
5668608,0,C
5088523,-22,X
5088523,-21,C
5088523,-20,C
5088523,-19,0
5088523,-18,C
5088523,-17,X
5088523,-16,0
5088523,-15,X
5088523,-14,C
5088523,-13,C
5088523,-12,C
5088523,-11,X
5088523,-10,C
5088523,-9,0
5088523,-8,0
5088523,-7,C
5088523,-6,C
5088523,-5,X
5088523,-4,C
5088523,-3,C
5088523,-2,C
5088523,-1,C
5088523,0,C
5347060,-5,X
5347060,-4,C
5347060,-3,0
5347060,-2,C
5347060,-1,0
5347060,0,0
5247828,-18,C
5247828,-17,0
5247828,-16,C
5247828,-15,0
5247828,-14,0
5247828,-13,2
5247828,-12,C
5247828,-11,C
5247828,-10,X
5247828,-9,C
5247828,-8,0
5247828,-7,0
5247828,-6,C
5247828,-5,X
5247828,-4,0
5247828,-3,X
5247828,-2,C
5247828,-1,C
5247828,0,X
5139089,-26,X
5139089,-25,0
5139089,-24,X
5139089,-23,C
5139089,-22,1
5139089,-21,C
5139089,-20,C
5139089,-19,0
5139089,-18,0
5139089,-17,0
5139089,-16,X
5139089,-15,C
5139089,-14,0
5139089,-13,C
5139089,-12,0
5139089,-11,X
5139089,-10,0
5139089,-9,0
5139089,-8,X
5139089,-7,C
5139089,-6,X
5139089,-5,0
5139089,-4,3
5139089,-3,C
5139089,-2,C
5139089,-1,X
5139089,0,C
5386175,-37,1
5386175,-36,0
5386175,-35,X
5386175,-34,C
5386175,-33,C
5386175,-32,C
5386175,-31,0
5386175,-30,0
5386175,-29,C
5386175,-28,X
5386175,-27,C
5386175,-26,X
5386175,-25,1
5386175,-24,0
5386175,-23,C
5386175,-22,X
5386175,-21,C
5386175,-20,C
5386175,-19,0
5386175,-18,X
5386175,-17,0
5386175,-16,C
5386175,-15,C
5386175,-14,X
5386175,-13,C
5386175,-12,C
5386175,-11,0
5386175,-10,0
5386175,-9,X
5386175,-8,C
5386175,-7,C
5386175,-6,4
5386175,-5,X
5386175,-4,C
5386175,-3,C
5386175,-2,C
5386175,-1,0
5386175,0,0
5586828,-20,C
5586828,-19,C
5586828,-18,X
5586828,-17,C
5586828,-16,0
5586828,-15,C
5586828,-14,X
5586828,-13,C
5586828,-12,X
5586828,-11,X
5586828,-10,C
5586828,-9,X
5586828,-8,2
5586828,-7,0
5586828,-6,0
5586828,-5,C
5586828,-4,0
5586828,-3,0
5586828,-2,C
5586828,-1,0
5586828,0,X
5951521,-6,C
5951521,-5,0
5951521,-4,0
5951521,-3,2
5951521,-2,C
5951521,-1,C
5951521,0,0
5386142,-38,X
5386142,-37,X
5386142,-36,0
5386142,-35,C
5386142,-34,C
5386142,-33,C
5386142,-32,X
5386142,-31,X
5386142,-30,C
5386142,-29,C
5386142,-28,X
5386142,-27,C
5386142,-26,0
5386142,-25,C
5386142,-24,C
5386142,-23,X
5386142,-22,X
5386142,-21,C
5386142,-20,C
5386142,-19,0
5386142,-18,X
5386142,-17,C
5386142,-16,X
5386142,-15,C
5386142,-14,X
5386142,-13,C
5386142,-12,C
5386142,-11,C
5386142,-10,0
5386142,-9,C
5386142,-8,C
5386142,-7,C
5386142,-6,C
5386142,-5,0
5386142,-4,C
5386142,-3,0
5386142,-2,X
5386142,-1,C
5386142,0,C
5204126,-11,X
5204126,-10,C
5204126,-9,C
5204126,-8,0
5204126,-7,0
5204126,-6,C
5204126,-5,X
5204126,-4,C
5204126,-3,C
5204126,-2,C
5204126,-1,X
5204126,0,X
5350658,-22,2
5350658,-21,0
5350658,-20,C
5350658,-19,0
5350658,-18,0
5350658,-17,C
5350658,-16,0
5350658,-15,C
5350658,-14,0
5350658,-13,X
5350658,-12,1
5350658,-11,0
5350658,-10,2
5350658,-9,4
5350658,-8,1
5350658,-7,2
5350658,-6,0
5350658,-5,X
5350658,-4,1
5350658,-3,C
5350658,-2,0
5350658,-1,0
5350658,0,2
5295579,-46,C
5295579,-45,X
5295579,-44,C
5295579,-43,0
5295579,-42,0
5295579,-41,C
5295579,-40,0
5295579,-39,X
5295579,-38,C
5295579,-37,C
5295579,-36,X
5295579,-35,C
5295579,-34,C
5295579,-33,0
5295579,-32,0
5295579,-31,C
5295579,-30,0
5295579,-29,X
5295579,-28,X
5295579,-27,0
5295579,-26,0
5295579,-25,C
5295579,-24,X
5295579,-23,X
5295579,-22,C
5295579,-21,X
5295579,-20,X
5295579,-19,1
5295579,-18,C
5295579,-17,C
5295579,-16,0
5295579,-15,C
5295579,-14,C
5295579,-13,0
5295579,-12,1
5295579,-11,C
5295579,-10,0
5295579,-9,C
5295579,-8,X
5295579,-7,C
5295579,-6,X
5295579,-5,C
5295579,-4,X
5295579,-3,C
5295579,-2,0
5295579,-1,C
5295579,0,0
5188709,-10,X
5188709,-9,0
5188709,-8,0
5188709,-7,X
5188709,-6,C
5188709,-5,C
5188709,-4,0
5188709,-3,C
5188709,-2,X
5188709,-1,X
5188709,0,0
5981382,-34,0
5981382,-33,0
5981382,-32,1
5981382,-31,X
5981382,-30,1
5981382,-29,X
5981382,-28,0
5981382,-27,C
5981382,-26,C
5981382,-25,0
5981382,-24,C
5981382,-23,2
5981382,-22,0
5981382,-21,X
5981382,-20,1
5981382,-19,0
5981382,-18,1
5981382,-17,0
5981382,-16,C
5981382,-15,C
5981382,-14,0
5981382,-13,0
5981382,-12,C
5981382,-11,3
5981382,-10,C
5981382,-9,X
5981382,-8,0
5981382,-7,X
5981382,-6,X
5981382,-5,X
5981382,-4,1
5981382,-3,0
5981382,-2,0
5981382,-1,2
5981382,0,0
5358619,-42,C
5358619,-41,C
5358619,-40,C
5358619,-39,C
5358619,-38,C
5358619,-37,C
5358619,-36,0
5358619,-35,X
5358619,-34,C
5358619,-33,4
5358619,-32,C
5358619,-31,C
5358619,-30,0
5358619,-29,C
5358619,-28,C
5358619,-27,C
5358619,-26,X
5358619,-25,X
5358619,-24,0
5358619,-23,C
5358619,-22,C
5358619,-21,C
5358619,-20,X
5358619,-19,X
5358619,-18,0
5358619,-17,C
5358619,-16,0
5358619,-15,C
5358619,-14,1
5358619,-13,0
5358619,-12,C
5358619,-11,C
5358619,-10,C
5358619,-9,C
5358619,-8,C
5358619,-7,0
5358619,-6,C
5358619,-5,0
5358619,-4,X
5358619,-3,0
5358619,-2,X
5358619,-1,C
5358619,0,C
5399738,-58,0
5399738,-57,C
5399738,-56,C
5399738,-55,C
5399738,-54,0
5399738,-53,C
5399738,-52,1
5399738,-51,X
5399738,-50,X
5399738,-49,1
5399738,-48,C
5399738,-47,X
5399738,-46,C
5399738,-45,X
5399738,-44,C
5399738,-43,X
5399738,-42,0
5399738,-41,0
5399738,-40,C
5399738,-39,0
5399738,-38,0
5399738,-37,X
5399738,-36,C
5399738,-35,C
5399738,-34,X
5399738,-33,2
5399738,-32,1
5399738,-31,1
5399738,-30,C
5399738,-29,X
5399738,-28,C
5399738,-27,1
5399738,-26,X
5399738,-25,1
5399738,-24,X
5399738,-23,0
5399738,-22,C
5399738,-21,1
5399738,-20,4
5399738,-19,X
5399738,-18,C
5399738,-17,3
5399738,-16,C
5399738,-15,X
5399738,-14,1
5399738,-13,C
5399738,-12,C
5399738,-11,C
5399738,-10,0
5399738,-9,1
5399738,-8,X
5399738,-7,X
5399738,-6,X
5399738,-5,0
5399738,-4,0
5399738,-3,0
5399738,-2,C
5399738,-1,1
5399738,0,X
5670013,-59,C
5670013,-58,C
5670013,-57,C
5670013,-56,C
5670013,-55,C
5670013,-54,0
5670013,-53,C
5670013,-52,C
5670013,-51,C
5670013,-50,C
5670013,-49,C
5670013,-48,0
5670013,-47,C
5670013,-46,X
5670013,-45,X
5670013,-44,0
5670013,-43,C
5670013,-42,X
5670013,-41,0
5670013,-40,C
5670013,-39,C
5670013,-38,C
5670013,-37,C
5670013,-36,C
5670013,-35,C
5670013,-34,X
5670013,-33,C
5670013,-32,C
5670013,-31,C
5670013,-30,0
5670013,-29,X
5670013,-28,C
5670013,-27,C
5670013,-26,C
5670013,-25,X
5670013,-24,C
5670013,-23,C
5670013,-22,0
5670013,-21,C
5670013,-20,C
5670013,-19,C
5670013,-18,C
5670013,-17,C
5670013,-16,X
5670013,-15,C
5670013,-14,0
5670013,-13,C
5670013,-12,C
5670013,-11,C
5670013,-10,C
5670013,-9,C
5670013,-8,X
5670013,-7,0
5670013,-6,X
5670013,-5,X
5670013,-4,X
5670013,-3,C
5670013,-2,C
5670013,-1,X
5670013,0,C
5536998,-12,X
5536998,-11,0
5536998,-10,C
5536998,-9,2
5536998,-8,1
5536998,-7,0
5536998,-6,0
5536998,-5,C
5536998,-4,1
5536998,-3,0
5536998,-2,0
5536998,-1,0
5536998,0,4
5764127,-38,0
5764127,-37,X
5764127,-36,C
5764127,-35,C
5764127,-34,0
5764127,-33,C
5764127,-32,X
5764127,-31,X
5764127,-30,C
5764127,-29,C
5764127,-28,0
5764127,-27,0
5764127,-26,C
5764127,-25,C
5764127,-24,1
5764127,-23,C
5764127,-22,1
5764127,-21,0
5764127,-20,0
5764127,-19,0
5764127,-18,0
5764127,-17,C
5764127,-16,0
5764127,-15,C
5764127,-14,0
5764127,-13,C
5764127,-12,0
5764127,-11,0
5764127,-10,C
5764127,-9,C
5764127,-8,0
5764127,-7,C
5764127,-6,C
5764127,-5,X
5764127,-4,0
5764127,-3,X
5764127,-2,0
5764127,-1,1
5764127,0,C
5290067,-59,C
5290067,-58,1
5290067,-57,X
5290067,-56,C
5290067,-55,C
5290067,-54,3
5290067,-53,C
5290067,-52,X
5290067,-51,C
5290067,-50,0
5290067,-49,X
5290067,-48,0
5290067,-47,3
5290067,-46,C
5290067,-45,0
5290067,-44,C
5290067,-43,X
5290067,-42,1
5290067,-41,0
5290067,-40,1
5290067,-39,0
5290067,-38,0
5290067,-37,C
5290067,-36,C
5290067,-35,C
5290067,-34,0
5290067,-33,C
5290067,-32,C
5290067,-31,0
5290067,-30,X
5290067,-29,X
5290067,-28,X
5290067,-27,C
5290067,-26,X
5290067,-25,X
5290067,-24,C
5290067,-23,C
5290067,-22,C
5290067,-21,C
5290067,-20,C
5290067,-19,C
5290067,-18,0
5290067,-17,C
5290067,-16,0
5290067,-15,0
5290067,-14,C
5290067,-13,C
5290067,-12,1
5290067,-11,2
5290067,-10,2
5290067,-9,0
5290067,-8,C
5290067,-7,X
5290067,-6,0
5290067,-5,1
5290067,-4,X
5290067,-3,C
5290067,-2,0
5290067,-1,0
5290067,0,0
5913610,-39,C
5913610,-38,X
5913610,-37,C
5913610,-36,C
5913610,-35,C
5913610,-34,C
5913610,-33,0
5913610,-32,0
5913610,-31,C
5913610,-30,C
5913610,-29,C
5913610,-28,C
5913610,-27,X
5913610,-26,C
5913610,-25,C
5913610,-24,0
5913610,-23,C
5913610,-22,X
5913610,-21,C
5913610,-20,C
5913610,-19,C
5913610,-18,X
5913610,-17,C
5913610,-16,C
5913610,-15,C
5913610,-14,C
5913610,-13,C
5913610,-12,0
5913610,-11,X
5913610,-10,X
5913610,-9,C
5913610,-8,C
5913610,-7,X
5913610,-6,C
5913610,-5,C
5913610,-4,X
5913610,-3,C
5913610,-2,C
5913610,-1,C
5913610,0,X
5933280,-48,C
5933280,-47,C
5933280,-46,X
5933280,-45,0
5933280,-44,X
5933280,-43,0
5933280,-42,C
5933280,-41,C
5933280,-40,X
5933280,-39,C
5933280,-38,1
5933280,-37,C
5933280,-36,X
5933280,-35,1
5933280,-34,X
5933280,-33,X
5933280,-32,0
5933280,-31,1
5933280,-30,C
5933280,-29,C
5933280,-28,C
5933280,-27,C
5933280,-26,1
5933280,-25,1
5933280,-24,X
5933280,-23,C
5933280,-22,0
5933280,-21,X
5933280,-20,0
5933280,-19,C
5933280,-18,0
5933280,-17,C
5933280,-16,2
5933280,-15,X
5933280,-14,X
5933280,-13,C
5933280,-12,X
5933280,-11,0
5933280,-10,C
5933280,-9,X
5933280,-8,0
5933280,-7,X
5933280,-6,0
5933280,-5,X
5933280,-4,C
5933280,-3,0
5933280,-2,C
5933280,-1,0
5933280,0,0
5414821,-26,C
5414821,-25,C
5414821,-24,X
5414821,-23,C
5414821,-22,0
5414821,-21,X
5414821,-20,X
5414821,-19,C
5414821,-18,C
5414821,-17,0
5414821,-16,C
5414821,-15,X
5414821,-14,X
5414821,-13,X
5414821,-12,0
5414821,-11,C
5414821,-10,0
5414821,-9,C
5414821,-8,X
5414821,-7,X
5414821,-6,C
5414821,-5,C
5414821,-4,X
5414821,-3,C
5414821,-2,C
5414821,-1,C
5414821,0,C
5901959,-10,X
5901959,-9,C
5901959,-8,C
5901959,-7,C
5901959,-6,C
5901959,-5,C
5901959,-4,C
5901959,-3,C
5901959,-2,X
5901959,-1,C
5901959,0,C
5086638,-27,X
5086638,-26,X
5086638,-25,C
5086638,-24,C
5086638,-23,0
5086638,-22,X
5086638,-21,C
5086638,-20,C
5086638,-19,C
5086638,-18,C
5086638,-17,0
5086638,-16,0
5086638,-15,C
5086638,-14,C
5086638,-13,C
5086638,-12,X
5086638,-11,X
5086638,-10,0
5086638,-9,C
5086638,-8,C
5086638,-7,X
5086638,-6,C
5086638,-5,C
5086638,-4,C
5086638,-3,0
5086638,-2,C
5086638,-1,0
5086638,0,C
5692767,-38,C
5692767,-37,X
5692767,-36,C
5692767,-35,X
5692767,-34,X
5692767,-33,C
5692767,-32,C
5692767,-31,C
5692767,-30,C
5692767,-29,X
5692767,-28,C
5692767,-27,C
5692767,-26,C
5692767,-25,C
5692767,-24,C
5692767,-23,X
5692767,-22,X
5692767,-21,C
5692767,-20,C
5692767,-19,C
5692767,-18,X
5692767,-17,C
5692767,-16,C
5692767,-15,C
5692767,-14,C
5692767,-13,X
5692767,-12,C
5692767,-11,C
5692767,-10,X
5692767,-9,0
5692767,-8,X
5692767,-7,C
5692767,-6,C
5692767,-5,X
5692767,-4,C
5692767,-3,C
5692767,-2,C
5692767,-1,0
5692767,0,X
5218537,-57,C
5218537,-56,0
5218537,-55,1
5218537,-54,0
5218537,-53,X
5218537,-52,X
5218537,-51,X
5218537,-50,C
5218537,-49,X
5218537,-48,C
5218537,-47,C
5218537,-46,C
5218537,-45,C
5218537,-44,X
5218537,-43,0
5218537,-42,0
5218537,-41,C
5218537,-40,0
5218537,-39,C
5218537,-38,C
5218537,-37,C
5218537,-36,C
5218537,-35,1
5218537,-34,C
5218537,-33,X
5218537,-32,X
5218537,-31,0
5218537,-30,0
5218537,-29,0
5218537,-28,C
5218537,-27,0
5218537,-26,0
5218537,-25,1
5218537,-24,X
5218537,-23,C
5218537,-22,C
5218537,-21,X
5218537,-20,X
5218537,-19,X
5218537,-18,X
5218537,-17,C
5218537,-16,0
5218537,-15,C
5218537,-14,C
5218537,-13,C
5218537,-12,C
5218537,-11,C
5218537,-10,C
5218537,-9,C
5218537,-8,C
5218537,-7,C
5218537,-6,2
5218537,-5,X
5218537,-4,C
5218537,-3,X
5218537,-2,1
5218537,-1,C
5218537,0,0
5372177,-26,C
5372177,-25,C
5372177,-24,0
5372177,-23,C
5372177,-22,C
5372177,-21,C
5372177,-20,X
5372177,-19,X
5372177,-18,C
5372177,-17,0
5372177,-16,X
5372177,-15,0
5372177,-14,C
5372177,-13,0
5372177,-12,C
5372177,-11,C
5372177,-10,C
5372177,-9,X
5372177,-8,C
5372177,-7,0
5372177,-6,C
5372177,-5,X
5372177,-4,C
5372177,-3,C
5372177,-2,X
5372177,-1,X
5372177,0,C
5528708,-39,C
5528708,-38,C
5528708,-37,X
5528708,-36,C
5528708,-35,C
5528708,-34,X
5528708,-33,C
5528708,-32,C
5528708,-31,C
5528708,-30,C
5528708,-29,C
5528708,-28,C
5528708,-27,0
5528708,-26,0
5528708,-25,X
5528708,-24,C
5528708,-23,C
5528708,-22,C
5528708,-21,C
5528708,-20,X
5528708,-19,0
5528708,-18,X
5528708,-17,C
5528708,-16,0
5528708,-15,0
5528708,-14,C
5528708,-13,C
5528708,-12,C
5528708,-11,X
5528708,-10,C
5528708,-9,C
5528708,-8,X
5528708,-7,0
5528708,-6,C
5528708,-5,0
5528708,-4,0
5528708,-3,C
5528708,-2,X
5528708,-1,X
5528708,0,0
5516129,-44,C
5516129,-43,C
5516129,-42,0
5516129,-41,C
5516129,-40,X
5516129,-39,C
5516129,-38,C
5516129,-37,X
5516129,-36,C
5516129,-35,C
5516129,-34,0
5516129,-33,C
5516129,-32,C
5516129,-31,X
5516129,-30,C
5516129,-29,C
5516129,-28,X
5516129,-27,X
5516129,-26,0
5516129,-25,C
5516129,-24,C
5516129,-23,C
5516129,-22,C
5516129,-21,1
5516129,-20,C
5516129,-19,X
5516129,-18,X
5516129,-17,C
5516129,-16,C
5516129,-15,C
5516129,-14,C
5516129,-13,C
5516129,-12,0
5516129,-11,X
5516129,-10,C
5516129,-9,C
5516129,-8,C
5516129,-7,C
5516129,-6,0
5516129,-5,X
5516129,-4,C
5516129,-3,C
5516129,-2,C
5516129,-1,0
5516129,0,0
5439992,-28,C
5439992,-27,C
5439992,-26,C
5439992,-25,C
5439992,-24,C
5439992,-23,X
5439992,-22,C
5439992,-21,X
5439992,-20,X
5439992,-19,C
5439992,-18,C
5439992,-17,X
5439992,-16,C
5439992,-15,0
5439992,-14,C
5439992,-13,C
5439992,-12,C
5439992,-11,C
5439992,-10,C
5439992,-9,C
5439992,-8,0
5439992,-7,C
5439992,-6,X
5439992,-5,C
5439992,-4,0
5439992,-3,C
5439992,-2,C
5439992,-1,C
5439992,0,C
5601776,-32,C
5601776,-31,C
5601776,-30,C
5601776,-29,X
5601776,-28,C
5601776,-27,C
5601776,-26,C
5601776,-25,X
5601776,-24,C
5601776,-23,C
5601776,-22,X
5601776,-21,C
5601776,-20,X
5601776,-19,X
5601776,-18,C
5601776,-17,C
5601776,-16,X
5601776,-15,C
5601776,-14,C
5601776,-13,0
5601776,-12,C
5601776,-11,0
5601776,-10,C
5601776,-9,C
5601776,-8,0
5601776,-7,0
5601776,-6,0
5601776,-5,X
5601776,-4,C
5601776,-3,C
5601776,-2,X
5601776,-1,0
5601776,0,0
5018007,-35,C
5018007,-34,X
5018007,-33,0
5018007,-32,C
5018007,-31,1
5018007,-30,0
5018007,-29,C
5018007,-28,C
5018007,-27,0
5018007,-26,2
5018007,-25,1
5018007,-24,C
5018007,-23,C
5018007,-22,X
5018007,-21,C
5018007,-20,0
5018007,-19,1
5018007,-18,2
5018007,-17,C
5018007,-16,0
5018007,-15,C
5018007,-14,0
5018007,-13,C
5018007,-12,C
5018007,-11,C
5018007,-10,C
5018007,-9,C
5018007,-8,0
5018007,-7,0
5018007,-6,0
5018007,-5,C
5018007,-4,X
5018007,-3,C
5018007,-2,0
5018007,-1,C
5018007,0,C
5211718,-42,C
5211718,-41,C
5211718,-40,C
5211718,-39,C
5211718,-38,C
5211718,-37,0
5211718,-36,0
5211718,-35,C
5211718,-34,X
5211718,-33,C
5211718,-32,X
5211718,-31,X
5211718,-30,0
5211718,-29,X
5211718,-28,1
5211718,-27,0
5211718,-26,X
5211718,-25,C
5211718,-24,0
5211718,-23,C
5211718,-22,0
5211718,-21,C
5211718,-20,C
5211718,-19,C
5211718,-18,0
5211718,-17,0
5211718,-16,0
5211718,-15,X
5211718,-14,C
5211718,-13,X
5211718,-12,X
5211718,-11,0
5211718,-10,0
5211718,-9,0
5211718,-8,C
5211718,-7,X
5211718,-6,C
5211718,-5,C
5211718,-4,0
5211718,-3,0
5211718,-2,C
5211718,-1,C
5211718,0,C
5250950,-58,X
5250950,-57,C
5250950,-56,C
5250950,-55,0
5250950,-54,0
5250950,-53,0
5250950,-52,C
5250950,-51,C
5250950,-50,C
5250950,-49,0
5250950,-48,0
5250950,-47,0
5250950,-46,C
5250950,-45,C
5250950,-44,X
5250950,-43,X
5250950,-42,C
5250950,-41,2
5250950,-40,C
5250950,-39,C
5250950,-38,1
5250950,-37,X
5250950,-36,C
5250950,-35,C
5250950,-34,0
5250950,-33,3
5250950,-32,X
5250950,-31,0
5250950,-30,0
5250950,-29,C
5250950,-28,1
5250950,-27,3
5250950,-26,0
5250950,-25,X
5250950,-24,1
5250950,-23,C
5250950,-22,C
5250950,-21,C
5250950,-20,0
5250950,-19,0
5250950,-18,C
5250950,-17,0
5250950,-16,0
5250950,-15,C
5250950,-14,2
5250950,-13,1
5250950,-12,C
5250950,-11,X
5250950,-10,1
5250950,-9,C
5250950,-8,C
5250950,-7,0
5250950,-6,X
5250950,-5,C
5250950,-4,0
5250950,-3,0
5250950,-2,0
5250950,-1,C
5250950,0,X
5057283,-57,0
5057283,-56,C
5057283,-55,C
5057283,-54,C
5057283,-53,1
5057283,-52,X
5057283,-51,C
5057283,-50,0
5057283,-49,0
5057283,-48,C
5057283,-47,C
5057283,-46,0
5057283,-45,C
5057283,-44,0
5057283,-43,0
5057283,-42,0
5057283,-41,X
5057283,-40,X
5057283,-39,C
5057283,-38,C
5057283,-37,0
5057283,-36,X
5057283,-35,0
5057283,-34,X
5057283,-33,X
5057283,-32,X
5057283,-31,C
5057283,-30,C
5057283,-29,0
5057283,-28,C
5057283,-27,0
5057283,-26,X
5057283,-25,C
5057283,-24,C
5057283,-23,0
5057283,-22,C
5057283,-21,0
5057283,-20,X
5057283,-19,0
5057283,-18,C
5057283,-17,C
5057283,-16,2
5057283,-15,0
5057283,-14,C
5057283,-13,C
5057283,-12,0
5057283,-11,C
5057283,-10,C
5057283,-9,C
5057283,-8,2
5057283,-7,X
5057283,-6,0
5057283,-5,0
5057283,-4,0
5057283,-3,X
5057283,-2,0
5057283,-1,X
5057283,0,0
5468079,-59,C
5468079,-58,0
5468079,-57,C
5468079,-56,X
5468079,-55,X
5468079,-54,0
5468079,-53,X
5468079,-52,X
5468079,-51,X
5468079,-50,X
5468079,-49,1
5468079,-48,C
5468079,-47,C
5468079,-46,C
5468079,-45,C
5468079,-44,C
5468079,-43,X
5468079,-42,X
5468079,-41,0
5468079,-40,0
5468079,-39,C
5468079,-38,X
5468079,-37,C
5468079,-36,C
5468079,-35,1
5468079,-34,0
5468079,-33,0
5468079,-32,X
5468079,-31,X
5468079,-30,C
5468079,-29,X
5468079,-28,X
5468079,-27,0
5468079,-26,C
5468079,-25,X
5468079,-24,C
5468079,-23,C
5468079,-22,X
5468079,-21,X
5468079,-20,X
5468079,-19,C
5468079,-18,X
5468079,-17,C
5468079,-16,C
5468079,-15,X
5468079,-14,X
5468079,-13,0
5468079,-12,C
5468079,-11,0
5468079,-10,X
5468079,-9,C
5468079,-8,C
5468079,-7,0
5468079,-6,0
5468079,-5,C
5468079,-4,X
5468079,-3,C
5468079,-2,C
5468079,-1,C
5468079,0,C
5565816,-12,C
5565816,-11,X
5565816,-10,C
5565816,-9,C
5565816,-8,C
5565816,-7,X
5565816,-6,C
5565816,-5,C
5565816,-4,C
5565816,-3,C
5565816,-2,C
5565816,-1,C
5565816,0,C
5407490,-57,C
5407490,-56,5
5407490,-55,0
5407490,-54,1
5407490,-53,C
5407490,-52,1
5407490,-51,0
5407490,-50,0
5407490,-49,C
5407490,-48,0
5407490,-47,0
5407490,-46,1
5407490,-45,C
5407490,-44,0
5407490,-43,C
5407490,-42,1
5407490,-41,X
5407490,-40,C
5407490,-39,1
5407490,-38,1
5407490,-37,0
5407490,-36,1
5407490,-35,5
5407490,-34,1
5407490,-33,0
5407490,-32,2
5407490,-31,C
5407490,-30,0
5407490,-29,0
5407490,-28,0
5407490,-27,3
5407490,-26,0
5407490,-25,C
5407490,-24,0
5407490,-23,0
5407490,-22,0
5407490,-21,0
5407490,-20,0
5407490,-19,0
5407490,-18,0
5407490,-17,C
5407490,-16,C
5407490,-15,2
5407490,-14,2
5407490,-13,C
5407490,-12,1
5407490,-11,0
5407490,-10,2
5407490,-9,0
5407490,-8,0
5407490,-7,4
5407490,-6,C
5407490,-5,2
5407490,-4,3
5407490,-3,2
5407490,-2,1
5407490,-1,1
5407490,0,C
5544847,-53,1
5544847,-52,X
5544847,-51,2
5544847,-50,X
5544847,-49,0
5544847,-48,C
5544847,-47,C
5544847,-46,C
5544847,-45,1
5544847,-44,C
5544847,-43,0
5544847,-42,X
5544847,-41,C
5544847,-40,C
5544847,-39,X
5544847,-38,X
5544847,-37,C
5544847,-36,C
5544847,-35,0
5544847,-34,0
5544847,-33,0
5544847,-32,X
5544847,-31,X
5544847,-30,0
5544847,-29,C
5544847,-28,X
5544847,-27,C
5544847,-26,1
5544847,-25,C
5544847,-24,0
5544847,-23,C
5544847,-22,0
5544847,-21,X
5544847,-20,X
5544847,-19,0
5544847,-18,C
5544847,-17,0
5544847,-16,0
5544847,-15,C
5544847,-14,C
5544847,-13,0
5544847,-12,0
5544847,-11,0
5544847,-10,C
5544847,-9,0
5544847,-8,C
5544847,-7,C
5544847,-6,0
